ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
120,RM,44.0,4224,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,4,3,1,5,1,1142.0,GasA,TA,Y,SBrkr,1142,1.0,0.0,1,1,3,1,TA,6,Typ,1,Po,Attchd,3,2.0,528.0,3,3,Y,536,90,0,0,0,0,0,8,2007,WD ,134000
20,RL,84.0,12615,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,2001,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,3,4,3,5,1,1202.0,GasA,TA,Y,SBrkr,2158,1.0,0.0,2,0,4,1,Gd,7,Typ,1,Gd,Attchd,1,2.0,576.0,3,3,Y,0,29,39,0,0,0,0,6,2007,WD ,243000
20,RL,85.0,14536,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,Gd,TA,PConc,4,3,3,6,1,1616.0,GasA,Ex,Y,SBrkr,1629,1.0,0.0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,3,3.0,808.0,3,3,Y,0,252,0,0,0,0,0,11,2007,WD ,270000
20,RL,71.0,9187,Pave,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,3,3,1,5,1,1084.0,GasA,TA,Y,SBrkr,1080,0.0,0.0,1,1,3,1,TA,5,Typ,0,None,Attchd,1,2.0,484.0,3,3,Y,120,0,158,0,0,0,0,6,2007,WD ,134000
60,RL,90.0,9900,Pave,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,Gd,TA,PConc,4,3,4,6,1,1347.0,GasA,Ex,Y,SBrkr,2646,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,2,3.0,656.0,3,3,Y,340,60,144,0,0,0,0,4,2009,WD ,260000
60,RL,64.0,8333,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,1,1,738.0,GasA,Gd,Y,SBrkr,1491,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2,2.0,484.0,3,3,Y,100,30,0,0,0,0,0,5,2007,WD ,168675
80,RL,68.0,10147,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,PConc,4,3,1,2,1,392.0,GasA,Gd,Y,SBrkr,1694,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,3,2.0,398.0,3,3,Y,256,64,0,0,0,0,0,3,2007,WD ,160000
50,RM,44.0,5914,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,9,1890,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,TA,BrkTil,2,3,1,1,1,684.0,GasA,Gd,Y,SBrkr,1080,0.0,0.0,1,0,3,1,Gd,5,Typ,0,None,None,0,0.0,0.0,0,0,N,0,165,30,0,0,0,0,9,2008,WD ,95000
60,RL,79.0,11646,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,3,1,1,704.0,GasA,Ex,Y,SBrkr,1422,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,3,2.0,440.0,3,3,Y,36,28,0,0,0,0,0,7,2009,WD ,173000
20,FV,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,4,1,1,1,1293.0,GasA,Ex,Y,SBrkr,1301,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2,2.0,572.0,3,3,Y,216,121,0,0,0,0,0,8,2006,New,187750
60,RL,46.0,20544,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,123.0,TA,Gd,CBlock,4,3,1,1,1,791.0,GasA,Gd,Y,SBrkr,2093,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,3,2.0,542.0,3,3,Y,364,63,0,0,0,0,0,11,2008,WD ,215000
20,RL,68.0,9981,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,340.0,TA,TA,CBlock,3,3,2,4,1,1073.0,GasA,Gd,Y,SBrkr,1073,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,2,1.0,270.0,3,3,Y,0,90,0,0,0,0,0,3,2008,WD ,120000
20,RL,70.0,8251,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,Gd,TA,PConc,4,4,3,6,1,1494.0,GasA,Ex,Y,SBrkr,1506,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2,2.0,672.0,3,3,Y,192,35,0,0,0,0,0,4,2007,WD ,249000
20,RL,78.0,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,264.0,TA,TA,CBlock,3,3,1,4,2,1334.0,GasA,Gd,Y,SBrkr,1334,1.0,0.0,2,0,3,1,TA,7,Typ,0,None,Attchd,2,2.0,477.0,3,3,Y,0,20,35,0,264,0,0,4,2006,WD ,164500
120,RM,68.0,8239,Pave,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1986,1986,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,TA,CBlock,0,0,0,0,0,0.0,GasA,Gd,Y,SBrkr,1295,0.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Attchd,2,1.0,312.0,3,3,Y,0,0,0,0,0,0,0,11,2006,WD ,230000
70,RM,68.0,5700,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,2Story,7,6,1929,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,3,3,1,3,1,672.0,GasA,Gd,N,FuseA,1344,1.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,1,2.0,456.0,3,3,Y,0,0,70,0,0,0,0,9,2007,WD ,140000
20,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,3,4,1,5,4,732.0,GasA,TA,Y,SBrkr,732,1.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,1,1.0,240.0,3,3,Y,0,68,0,0,0,0,0,9,2009,WD ,118900
20,RL,71.0,9178,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,3,1,1,1468.0,GasA,Ex,Y,SBrkr,1468,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2,3.0,904.0,3,3,Y,192,142,0,0,0,0,0,6,2009,WD ,239900
120,RL,53.0,4043,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,4,3,1,5,4,1069.0,GasA,Gd,Y,SBrkr,1069,0.0,1.0,2,0,2,1,TA,4,Typ,1,Po,Attchd,2,2.0,440.0,3,3,Y,0,55,0,0,225,0,0,7,2006,WD ,146300
120,RM,68.0,4224,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,6,1975,1975,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,4,3,1,6,1,1040.0,GasA,Gd,Y,SBrkr,1040,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1,2.0,499.0,3,3,Y,0,100,0,0,0,0,0,6,2008,WD ,124000
190,RL,75.0,11235,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,SFoyer,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,4,3,3,5,1,925.0,GasA,TA,Y,SBrkr,999,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1,1.0,308.0,3,3,Y,40,176,0,0,0,0,0,3,2007,WD ,130000
20,RL,65.0,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,TA,TA,PConc,4,3,1,1,1,1349.0,GasA,Ex,Y,SBrkr,1349,0.0,0.0,2,0,3,1,TA,6,Typ,0,None,Attchd,1,2.0,539.0,3,3,Y,120,55,0,0,0,0,0,12,2007,WD ,179000
20,RL,99.0,11851,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,4,3,1,1,1,1424.0,GasA,Ex,Y,SBrkr,1442,0.0,0.0,2,0,3,1,TA,5,Typ,0,None,Attchd,2,2.0,500.0,3,3,Y,0,34,0,508,0,0,0,5,2009,WD ,180500
30,RM,47.0,4608,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,3,3,1,1,1,747.0,GasA,TA,Y,SBrkr,747,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Attchd,1,1.0,220.0,3,3,Y,0,0,0,0,0,0,0,6,2010,WD ,80000
20,RL,78.0,9262,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,CemntBd,CmentBd,Stone,194.0,Gd,TA,PConc,4,3,1,1,1,1573.0,GasA,Ex,Y,SBrkr,1578,0.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,3,3.0,840.0,3,3,Y,0,36,0,0,0,0,0,5,2009,New,287090
20,RM,70.0,12702,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,PConc,0,0,0,0,0,0.0,GasA,Gd,Y,FuseA,882,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,1,1.0,308.0,3,3,Y,0,45,0,0,0,0,0,12,2008,WD ,97000
120,RL,68.0,2938,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,4,3,3,6,1,1368.0,GasA,Ex,Y,SBrkr,1511,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,3,2.0,398.0,3,3,Y,130,30,0,0,0,0,0,5,2006,WD ,246990
20,RL,160.0,18160,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,TA,TA,CBlock,3,3,3,4,1,1302.0,GasA,Fa,Y,SBrkr,1128,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1,2.0,480.0,3,3,P,0,108,246,0,0,0,0,3,2007,WD ,154204
20,RL,76.0,11355,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,TA,TA,CBlock,3,3,1,4,1,1312.0,GasA,Ex,Y,SBrkr,1312,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,2,2.0,495.0,3,3,Y,0,304,144,0,0,0,6500,4,2008,WD ,186000
160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,356.0,TA,TA,CBlock,3,3,1,3,1,630.0,GasA,TA,Y,SBrkr,1302,0.0,0.0,2,1,3,1,TA,6,Typ,0,None,Detchd,1,1.0,264.0,3,3,Y,0,0,0,0,0,0,0,12,2008,WD ,111750
20,RL,110.0,14300,Pave,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,Ex,TA,PConc,5,3,4,6,1,2846.0,GasA,Ex,Y,SBrkr,2696,1.0,0.0,2,1,3,1,Ex,10,Typ,2,Gd,Attchd,3,3.0,958.0,3,3,Y,220,150,0,0,0,0,0,6,2010,WD ,500000
60,RL,65.0,10616,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,1,1,628.0,GasA,Ex,Y,SBrkr,1356,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,3,2.0,484.0,3,3,Y,100,24,0,0,0,0,0,3,2008,New,177439
60,RL,96.0,11308,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,Ex,TA,PConc,5,3,3,6,1,1104.0,GasA,Ex,Y,SBrkr,2184,1.0,0.0,2,1,3,1,Ex,10,Typ,1,Gd,Attchd,3,3.0,836.0,3,3,Y,0,102,0,0,0,0,0,7,2009,WD ,335000
60,RL,80.0,10480,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,TA,TA,CBlock,3,3,1,5,1,803.0,GasA,TA,Y,SBrkr,1964,0.0,0.0,2,1,4,1,TA,8,Typ,1,Gd,Attchd,2,2.0,483.0,3,3,Y,0,69,0,0,0,0,0,9,2008,WD ,205000
120,RL,35.0,5118,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1990,1990,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,4,3,4,6,1,1312.0,GasA,Gd,Y,SBrkr,1321,1.0,0.0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,2,2.0,484.0,3,3,Y,0,64,140,0,0,0,0,8,2007,WD ,212000
120,RM,44.0,3811,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Artery,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Gd,TA,PConc,5,3,4,6,1,1594.0,GasA,Ex,Y,SBrkr,1646,1.0,1.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,3,2.0,525.0,3,3,Y,128,53,0,0,155,0,0,5,2010,WD ,246000
20,RL,68.0,10825,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1983,1983,Gable,CompShg,WdShing,Plywood,BrkFace,174.0,Gd,TA,CBlock,4,3,2,6,1,1260.0,GasA,TA,Y,SBrkr,1260,1.0,0.0,2,0,3,1,TA,6,Typ,0,None,Attchd,1,2.0,598.0,3,3,Y,152,0,0,0,0,0,0,7,2008,WD ,181900
50,RM,50.0,5500,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,3,3,1,2,5,926.0,GasA,TA,Y,SBrkr,1316,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1,2.0,484.0,3,3,Y,0,0,0,0,0,0,0,4,2010,WD ,130000
70,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BrkTil,2,2,1,1,1,264.0,GasA,Ex,Y,SBrkr,1432,0.0,0.0,2,0,2,1,TA,7,Typ,0,None,Detchd,1,2.0,360.0,3,4,Y,270,0,112,0,0,0,0,5,2007,WD ,132000
60,RL,75.0,9317,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,4,4,1,6,1,779.0,GasA,Ex,Y,SBrkr,1958,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2,2.0,499.0,3,3,Y,202,93,0,0,0,0,0,7,2007,CWD,220000
20,RL,68.0,11838,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,3,1,1,1753.0,GasA,Ex,Y,SBrkr,1788,0.0,0.0,2,0,3,1,Ex,7,Typ,1,TA,Attchd,2,2.0,522.0,3,3,Y,202,151,0,0,0,0,0,6,2009,WD ,236500
60,FV,75.0,8004,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,Gd,TA,PConc,4,3,1,6,1,832.0,GasA,Ex,Y,SBrkr,1935,1.0,0.0,2,1,3,1,TA,8,Typ,0,None,BuiltIn,3,2.0,552.0,3,3,Y,0,150,0,0,0,0,0,12,2009,New,263435
50,RM,60.0,6876,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1938,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,3,3,1,1,1,1272.0,GasA,TA,Y,SBrkr,1969,0.0,0.0,2,0,4,1,TA,9,Min1,1,Gd,Detchd,1,2.0,400.0,3,3,Y,0,34,0,0,0,0,0,11,2008,COD,141000
60,RL,68.0,8396,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,4,3,1,1,1,847.0,GasA,Ex,Y,SBrkr,1986,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,3,2.0,434.0,3,3,Y,120,48,0,0,0,0,0,5,2008,WD ,213000
20,RL,73.0,9803,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,1,1,1214.0,GasA,Ex,Y,SBrkr,1214,0.0,0.0,2,0,2,1,Gd,6,Typ,0,None,Attchd,2,2.0,520.0,3,3,Y,0,25,0,0,0,0,0,1,2010,New,179781
120,RL,48.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,4,3,1,6,1,1342.0,GasA,Ex,Y,SBrkr,1342,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,3,2.0,550.0,3,3,Y,0,35,0,0,0,0,0,6,2008,WD ,234250
20,RL,68.0,15498,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,WdShake,Stone,HdBoard,None,0.0,Gd,TA,CBlock,4,3,3,5,2,1565.0,GasA,TA,Y,SBrkr,2898,1.0,0.0,2,0,2,1,Gd,10,Typ,1,Gd,Attchd,3,2.0,665.0,3,3,Y,0,72,174,0,0,0,0,5,2008,COD,287000
60,RL,68.0,12891,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,5,3,1,6,1,870.0,GasA,Ex,Y,SBrkr,2004,1.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,3,3.0,644.0,3,3,Y,0,48,0,0,0,0,0,7,2009,WD ,257500
30,RM,60.0,6180,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,3,3,1,1,1,960.0,GasA,TA,N,SBrkr,986,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1,1.0,180.0,3,3,Y,0,128,0,0,0,0,0,5,2007,WD ,102000
45,RM,57.0,7449,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,3,3,1,1,1,637.0,GasA,Ex,Y,FuseF,1108,0.0,0.0,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,1,1.0,280.0,3,3,N,0,0,205,0,0,0,0,6,2007,WD ,139400
50,RL,60.0,10410,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,3,3,1,1,1,672.0,GasA,TA,Y,SBrkr,1214,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1,3.0,936.0,3,3,Y,216,0,160,0,0,0,0,1,2006,WD ,105000
20,RL,95.0,15865,Pave,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,3,4,4,5,3,2217.0,GasA,Ex,Y,SBrkr,2217,1.0,0.0,2,0,4,1,Gd,8,Typ,1,TA,Attchd,1,2.0,621.0,3,3,Y,81,207,0,0,224,0,0,10,2007,WD ,268000
80,RL,68.0,19690,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Flat,Tar&Grv,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,4,3,3,1,1,697.0,GasA,TA,Y,SBrkr,2201,0.0,0.0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,1,2.0,432.0,4,4,Y,586,236,0,0,0,738,0,8,2006,WD ,274970
120,RL,43.0,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,4,3,3,6,1,1220.0,GasA,Ex,Y,SBrkr,1220,0.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,3,2.0,397.0,3,3,Y,100,16,0,0,0,0,0,8,2009,WD ,180000
70,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,TA,Ex,BrkTil,3,3,1,3,1,689.0,GasA,Ex,Y,SBrkr,1378,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Detchd,1,2.0,360.0,3,3,N,0,0,116,0,0,0,0,10,2008,WD ,161000
20,RL,60.0,11100,Pave,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1946,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,0,0,0,0,0,0.0,GasA,Ex,Y,SBrkr,930,0.0,0.0,1,0,2,1,Gd,6,Typ,0,None,Detchd,1,1.0,308.0,3,3,Y,0,0,0,0,0,0,0,4,2010,WD ,84900
190,RL,70.0,13587,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,3,3,3,1,988.0,GasA,TA,Y,SBrkr,988,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,Attchd,1,1.0,264.0,3,3,Y,0,0,0,0,0,0,0,4,2010,WD ,119000
20,RL,85.0,11447,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,674.0,Gd,TA,PConc,5,3,3,6,1,1964.0,GasA,Ex,Y,SBrkr,1964,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,3,3.0,892.0,3,3,Y,0,265,0,0,0,0,0,6,2008,WD ,370000
20,RL,64.0,7242,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,1,1,1270.0,GasA,Ex,Y,SBrkr,1270,0.0,0.0,2,0,2,1,Gd,6,Typ,0,None,Attchd,2,2.0,524.0,3,3,Y,0,96,0,0,0,0,0,7,2007,WD ,175900
90,RL,64.0,7018,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,0,0,0,0,0,0.0,GasA,TA,Y,SBrkr,2240,0.0,0.0,2,0,6,2,TA,12,Typ,0,None,Detchd,1,2.0,528.0,3,3,Y,154,0,0,0,0,0,0,6,2009,WD ,142953
